Product_ID,Product_Title,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
7721822748753,Name Customised Mug,,2025-01-30T11:58:13Z,42193294262353,400.0,99,2025-01-30T11:58:14Z,2025-01-30T11:58:13Z,<p><span>These are Unbreakable and designed to make your Coffee/tea love flourish.</span></p>,Gold,Color,Gold,35029624979537,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/blackmugsingle_1024x1024_2x_af3f6588-d70c-4199-a8fe-d13fa8f660fc.jpg?v=1738238241
7721822748753,Name Customised Mug,,2025-01-30T11:58:13Z,42193294295121,400.0,99,2025-01-30T11:58:14Z,2025-01-30T11:58:13Z,<p><span>These are Unbreakable and designed to make your Coffee/tea love flourish.</span></p>,Rose gold,Color,Gold,35029624979537,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/blackmugsingle_1024x1024_2x_af3f6588-d70c-4199-a8fe-d13fa8f660fc.jpg?v=1738238241
7721822748753,Name Customised Mug,,2025-01-30T11:58:13Z,42193294327889,400.0,99,2025-01-30T11:58:14Z,2025-01-30T11:58:13Z,<p><span>These are Unbreakable and designed to make your Coffee/tea love flourish.</span></p>,Silver,Color,Gold,35029624979537,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/blackmugsingle_1024x1024_2x_af3f6588-d70c-4199-a8fe-d13fa8f660fc.jpg?v=1738238241
7721822748753,Name Customised Mug,,2025-01-30T11:58:13Z,42193294360657,400.0,99,2025-01-30T11:58:14Z,2025-01-30T11:58:13Z,<p><span>These are Unbreakable and designed to make your Coffee/tea love flourish.</span></p>,White,Color,Gold,35029624979537,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/blackmugsingle_1024x1024_2x_af3f6588-d70c-4199-a8fe-d13fa8f660fc.jpg?v=1738238241
7721822748753,Name Customised Mug,,2025-01-30T11:58:13Z,42193294393425,400.0,99,2025-01-30T11:58:14Z,2025-01-30T11:58:13Z,<p><span>These are Unbreakable and designed to make your Coffee/tea love flourish.</span></p>,Black,Color,Gold,35029624979537,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/blackmugsingle_1024x1024_2x_af3f6588-d70c-4199-a8fe-d13fa8f660fc.jpg?v=1738238241
7721821274193,Name Mug Personalized,,2025-01-30T11:49:25Z,42193285251153,230.0,99,2025-01-30T11:49:26Z,2025-01-30T11:49:25Z,<p>Tea Mug/Beverage Mug with Handle</p>,Default Title,Title,Default Title,35029604761681,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51VHWPhDCxL.jpg?v=1738237720
7721820389457,Photo Mug Personalised,,2025-01-30T11:44:55Z,42193325064273,270.0,99,2025-01-30T12:08:43Z,2025-01-30T11:44:55Z,<p>Photos Printed Ceramic Coffee Mug</p>,White,Color,White,35029595422801,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71PutR8oodS._SL1500.jpg?v=1738237386
7721820389457,Photo Mug Personalised,,2025-01-30T11:44:55Z,42193278271569,270.0,99,2025-01-30T11:44:57Z,2025-01-30T11:44:55Z,<p>Photos Printed Ceramic Coffee Mug</p>,Red,Color,White,35029595422801,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71PutR8oodS._SL1500.jpg?v=1738237386
7721820389457,Photo Mug Personalised,,2025-01-30T11:44:55Z,42193278304337,270.0,99,2025-01-30T11:44:57Z,2025-01-30T11:44:55Z,<p>Photos Printed Ceramic Coffee Mug</p>,Pink,Color,White,35029595422801,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71PutR8oodS._SL1500.jpg?v=1738237386
7721820389457,Photo Mug Personalised,,2025-01-30T11:44:55Z,42193278337105,270.0,99,2025-01-30T11:44:57Z,2025-01-30T11:44:55Z,<p>Photos Printed Ceramic Coffee Mug</p>,Beige,Color,White,35029595422801,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71PutR8oodS._SL1500.jpg?v=1738237386
7721819308113,Personalized Picture Perfect Love Mugs,,2025-01-30T11:33:37Z,42193274929233,345.0,99,2025-01-30T11:33:38Z,2025-01-30T11:33:37Z,"<p><span> These durable ceramic mugs are ideal for enjoying coffee, tea, or hot chocolate</span></p>",Default Title,Title,Default Title,35029558493265,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/p-valentine-s-day-personalized-picture-perfect-love-mugs-set-of-2-395410-3.webp?v=1738236531
7721816457297,Photo Mug Personalised,,2025-01-30T11:26:24Z,42193270341713,250.0,99,2025-01-30T11:26:25Z,2025-01-30T11:26:24Z,"<p><span>High-quality personalised mug with a inner and handle that can be designed with your choice of backgrounds, picture and text. </span></p>",Default Title,Title,Default Title,35029555576913,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/id2381-1.jpg?v=1738236340
7721814425681,Personalised Insulated Travel Tumbler,,2025-01-30T10:28:26Z,42193256382545,1780.0,99,2025-01-30T10:28:27Z,2025-01-30T10:28:26Z,<p><span>Eco-conscious Travel Tumbler</span></p>,Black,Color,Black,35029504098385,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Olive_1_700x_c4676b30-ecff-42d9-8d4a-982215f0bd8e.jpg?v=1738232719
7721814425681,Personalised Insulated Travel Tumbler,,2025-01-30T10:28:26Z,42193256415313,1780.0,99,2025-01-30T10:28:27Z,2025-01-30T10:28:26Z,<p><span>Eco-conscious Travel Tumbler</span></p>,Beige,Color,Black,35029504098385,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Olive_1_700x_c4676b30-ecff-42d9-8d4a-982215f0bd8e.jpg?v=1738232719
7721814425681,Personalised Insulated Travel Tumbler,,2025-01-30T10:28:26Z,42193256448081,1780.0,99,2025-01-30T10:28:27Z,2025-01-30T10:28:26Z,<p><span>Eco-conscious Travel Tumbler</span></p>,Gray,Color,Black,35029504098385,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Olive_1_700x_c4676b30-ecff-42d9-8d4a-982215f0bd8e.jpg?v=1738232719
7721813737553,Personalized Temperature Tumbler,,2025-01-30T10:19:13Z,42193253761105,845.0,99,2025-01-30T10:19:14Z,2025-01-30T10:19:13Z,"<p><span>It is perfect for keeping your favourite beverages like tea, coffee, protein shakes, warm or cold for longer.</span></p>",White,Color,White,35029492858961,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/DSC08761-min_160x_b1d60e1d-36a1-4e07-be1d-cb5cbdd3d0db.jpg?v=1738232300
7721813737553,Personalized Temperature Tumbler,,2025-01-30T10:19:13Z,42193253793873,900.0,99,2025-01-30T10:19:14Z,2025-01-30T10:19:13Z,"<p><span>It is perfect for keeping your favourite beverages like tea, coffee, protein shakes, warm or cold for longer.</span></p>",Black,Color,White,35029492858961,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/DSC08761-min_160x_b1d60e1d-36a1-4e07-be1d-cb5cbdd3d0db.jpg?v=1738232300
7721813409873,Personalized Thirst Trap Tumbler,,2025-01-30T10:15:37Z,42193250320465,1700.0,99,2025-01-30T10:15:38Z,2025-01-30T10:15:37Z,"<p><span>Whether it's a steaming hot tea for your morning commute or a crisp cold coffee on a sunny afternoon, our tumbler with straw ensures your drink stays at the perfect temperature for longer, without any spillage as it is leak proof.</span></p>",Pink,Color,Pink,35029479784529,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Personalized_Thirst_Trap_Tumbler_-_COD_Not_Applicable_9_1800x1800_ad75c767-0259-44d2-8903-39e221c74e76.jpg?v=1738232021
7721813409873,Personalized Thirst Trap Tumbler,,2025-01-30T10:15:37Z,42193250353233,1800.0,99,2025-01-30T10:15:38Z,2025-01-30T10:15:37Z,"<p><span>Whether it's a steaming hot tea for your morning commute or a crisp cold coffee on a sunny afternoon, our tumbler with straw ensures your drink stays at the perfect temperature for longer, without any spillage as it is leak proof.</span></p>",Blue,Color,Pink,35029479784529,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Personalized_Thirst_Trap_Tumbler_-_COD_Not_Applicable_9_1800x1800_ad75c767-0259-44d2-8903-39e221c74e76.jpg?v=1738232021
7721813409873,Personalized Thirst Trap Tumbler,,2025-01-30T10:15:37Z,42193250386001,1600.0,99,2025-01-30T10:15:38Z,2025-01-30T10:15:37Z,"<p><span>Whether it's a steaming hot tea for your morning commute or a crisp cold coffee on a sunny afternoon, our tumbler with straw ensures your drink stays at the perfect temperature for longer, without any spillage as it is leak proof.</span></p>",White,Color,Pink,35029479784529,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Personalized_Thirst_Trap_Tumbler_-_COD_Not_Applicable_9_1800x1800_ad75c767-0259-44d2-8903-39e221c74e76.jpg?v=1738232021
7721813409873,Personalized Thirst Trap Tumbler,,2025-01-30T10:15:37Z,42193250418769,1900.0,99,2025-01-30T10:15:38Z,2025-01-30T10:15:37Z,"<p><span>Whether it's a steaming hot tea for your morning commute or a crisp cold coffee on a sunny afternoon, our tumbler with straw ensures your drink stays at the perfect temperature for longer, without any spillage as it is leak proof.</span></p>",Purple,Color,Pink,35029479784529,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/Personalized_Thirst_Trap_Tumbler_-_COD_Not_Applicable_9_1800x1800_ad75c767-0259-44d2-8903-39e221c74e76.jpg?v=1738232021
7719898906705,Nursery Bags,,2025-01-24T07:38:28Z,42184991473745,45.0,12,2025-01-24T07:38:29Z,2025-01-24T07:38:28Z,<p><span>High-density polyethylene (HDPE) material ensures durability and long-lasting use.</span></p>,Default Title,Title,Default Title,35006684659793,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61dEPUVOReL._SL1200.jpg?v=1737704299
7719898841169,Clay Balls for Plants,,2025-01-24T07:36:12Z,42184991375441,33.0,9,2025-01-24T07:36:13Z,2025-01-24T07:36:12Z,"<p><span class=""a-list-item"">Used in hydroponics, aquaponics, indoor gardening, aquariums</span></p>",Default Title,Title,Default Title,35006682169425,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71CB0mvwm-L._SL1365_cdeb5969-c3aa-41ee-a9f2-d4bbdd48bbf0.jpg?v=1737704152
7719898775633,Watering Wick Cord,,2025-01-24T07:34:38Z,42184990654545,65.0,15,2025-01-24T07:34:39Z,2025-01-24T07:34:38Z,<p><span>Long-Lasting &amp; Washable: 50 ft rope provides enough length for various potted plants and can be washed and reused multiple times.</span></p>,Default Title,Title,Default Title,35006680891473,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/710cp0o3OlL._SL1500.jpg?v=1737704061
7719898677329,Water Spray Gun,,2025-01-24T07:33:28Z,42184989769809,76.0,18,2025-01-24T07:33:29Z,2025-01-24T07:33:28Z,"<p><span class=""a-list-item"">7 in 1 Spray Patterns : You can access 7 modes by rotating the spray head - stream, rinse, flat, center, jet, shower, mist and cone. This lets you use the garden hose for multiple activities like watering plants, cleaning patios, washing cars or bathing pets.</span></p>",Default Title,Title,Default Title,35006679580753,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71SQ2IWTirL._SL1500.jpg?v=1737703980
7719898546257,Wolpin 3 Pcs Gardening Hand Tool Kit,,2025-01-24T07:30:50Z,42184989573201,44.0,12,2025-01-24T07:30:51Z,2025-01-24T07:30:50Z,"<p><span class=""a-list-item"">3 PC Gardening Tools Kit: Perfect for digging, weeding, transplanting and cultivating. The most useful gardening tools for yourself or a person who loves gardening.</span></p>",Default Title,Title,Default Title,35006677385297,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61kiVSMZUML._SL1500.jpg?v=1737703829
7719898415185,Garden Trowel,,2025-01-24T07:28:32Z,42184988754001,15.0,27,2025-01-24T07:28:33Z,2025-01-24T07:28:32Z,"<p><span class=""a-list-item"">Exquisite artistry: Iron material baking paint, elegant black, smooth surface without blemish. Stainless steel, which is bend-proof. Metal parts are black powder coated for corrosion and rust protection.</span></p>",Default Title,Title,Default Title,35006675845201,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61lyw7BTCbL._SL1500.jpg?v=1737703689
7719898349649,Watering Can,,2025-01-24T07:27:21Z,42184988524625,39.0,117,2025-01-24T07:27:23Z,2025-01-24T07:27:21Z,"<p><span>Made from plastic ensures long lasting, This can is super handy and its innovative structure helps you keep your garden lush, making your gardening experience enjoyable</span></p>",Default Title,Title,Default Title,35006675648593,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/91Zzc4HiavL._SL1500.jpg?v=1737703615
7719898251345,Gardening Tools,,2025-01-24T07:25:59Z,42184988360785,27.0,21,2025-01-24T07:26:00Z,2025-01-24T07:25:59Z,"<p><span class=""a-list-item"">Best Essentials for Home Gardening: The set includes essential gardening implements such as a hand cultivator, trowel, garden fork and Pruner designed to handle various tasks like soil cultivation, planting, transplanting, and weeding, making it perfect for home gardening needs.</span></p>",Default Title,Title,Default Title,35006674436177,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61VCR0bnr8S._SL1400.jpg?v=1737703535
7719897825361,Vegetable Seeds,,2025-01-24T07:19:53Z,42184986263633,40.0,12,2025-01-24T07:19:54Z,2025-01-24T07:19:53Z,"<p><span class=""a-list-item"">Letzz Shop Vegetable Seeds For Terrace Gardening &amp; Farming: Ladies finger, Beans, Cucumber, Brinjal &amp; Beetroot -Each: 05 Grams (Total: 25 Grams)</span></p>",Default Title,Title,Default Title,35006672633937,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51CMQ2WsZkS.jpg?v=1737703159
7719896350801,Lavender herb seeds,,2025-01-24T07:03:23Z,42184981020753,49.0,24,2025-01-24T07:03:24Z,2025-01-24T07:03:23Z,"<p><span class=""a-list-item"">Seed Type: Herb</span></p>",Default Title,Title,Default Title,35006666735697,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/41qTaGyMrFL._SL1080.jpg?v=1737702179
7719896219729,Peas Seeds,,2025-01-24T07:00:58Z,42184980136017,39.0,27,2025-01-24T07:00:59Z,2025-01-24T07:00:58Z,"<p><span class=""a-list-item"">High Germination Rate</span></p>",Default Title,Title,Default Title,35006665654353,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/41WkbjKXzwL.jpg?v=1737702032
7719896154193,Hibisucs Flower Seeds,,2025-01-24T06:59:51Z,42184979808337,69.0,198,2025-01-24T06:59:52Z,2025-01-24T06:59:51Z,"<p><span class=""a-list-item"">Hibiscus flowers are easy to grow from seed.</span></p>",Default Title,Title,Default Title,35006664081489,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81jfDilQF9L._SL1500.jpg?v=1737701969
7719896088657,Tomato Seeds,,2025-01-24T06:58:16Z,42184979710033,41.0,3,2025-01-24T06:58:18Z,2025-01-24T06:58:17Z,"<p><span class=""a-list-item"">Organic &amp; Non-GMO: High-quality, non-GMO seeds for growing healthy, flavorful tomatoes.</span></p>",Default Title,Title,Default Title,35006663819345,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71_YePKW4OL._SL1000.jpg?v=1737701873
7719895924817,Rosemary Seeds,,2025-01-24T06:56:17Z,42184979447889,50.0,27,2025-01-24T06:56:18Z,2025-01-24T06:56:17Z,"<p><span>premium Rosemary Seeds - High Germination Rate - Fresh Herb Rosemary Seeds for Planting, Home Gardening &amp; Kitchen Gardening.</span></p>",Default Title,Title,Default Title,35006663262289,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/41QNKBnZzEL.jpg?v=1737701751
7719895859281,Microgreen Seeds,,2025-01-24T06:54:54Z,42184979349585,26.0,18,2025-01-24T06:54:55Z,2025-01-24T06:54:54Z,"<p><span class=""a-list-item"">Premium Quality Seeds for Growing Microgreens</span></p>",Default Title,Title,Default Title,35006661296209,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/814ooG88-wL._SL1500.jpg?v=1737701669
7719895760977,Lotus Flower Seeds,,2025-01-24T06:53:46Z,42184977711185,33.0,12,2025-01-24T06:53:47Z,2025-01-24T06:53:46Z,"<h3 class=""a-size-large a-spacing-none""><span id=""productTitle"" class=""a-size-large product-title-word-break"">Japanese Rainbow Lotus Flower Seeds</span></h3>",Default Title,Title,Default Title,35006660214865,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51Lk-klBADL.jpg?v=1737701555
7719895695441,Vegetable Seeds,,2025-01-24T06:51:26Z,42184977317969,45.0,65,2025-01-24T06:51:28Z,2025-01-24T06:51:26Z,"<p><span>Vegetable seeds, perfect for home gardening, Contains both organic and hybrid seeds, providing options for different gardening preferences, Suitable for beginners and experienced gardeners alike, offering a great opportunity to explore different vegetables, Provides a cost-effective way to enjoy fresh, homegrown vegetables throughout the year.</span></p>",Default Title,Title,Default Title,35006659395665,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81_0pmORWrL._SL1500.jpg?v=1737701463
7719895629905,Marigold Flower Seeds,,2025-01-24T06:50:01Z,42184977219665,30.0,9,2025-01-24T06:50:02Z,2025-01-24T06:50:01Z,"<p><span class=""a-list-item"">Quality Assured: The seeds eventually sprout and grow into beautiful Marigold plants. Kraft Seeds brings hand-picked, top-quality natural and fresh seeds to your home garden! The package contains 1000 seeds. These seeds have a germination rate above 70%.</span></p>",Default Title,Title,Default Title,35006659264593,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61okI151cNL_4334b3aa-4e86-4db0-9b08-106b4361f309.jpg?v=1737701375
7719891206225,Hanging Pot,,2025-01-24T06:26:40Z,42184958902353,39.0,39,2025-01-24T06:26:42Z,2025-01-24T06:26:40Z,<p><span>Attractive woven look and texture that's remarkably similar to real rattan and the rounded design makes them an attractive addition to any part of the home - indoors or outdoors.</span></p>,Default Title,Title,Default Title,35006621450321,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61Y1DXc2vgL._SL1280.jpg?v=1737699956
7719889862737,Window Flower Pots,,2025-01-24T06:20:44Z,42184951267409,60.0,9,2025-01-24T06:20:45Z,2025-01-24T06:20:44Z,"<p><span class=""a-list-item"">MODERN PLANTER- Rounded rectangular earth friendly and sustainable planters are extremely light weight, making them easy to move around, rearrange, and enjoy in different settings.</span></p>",Default Title,Title,Default Title,35006607654993,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81JjtZ1f0iL._SL1500.jpg?v=1737699617
7719889338449,Lily Metal Plant Pot,,2025-01-24T06:18:47Z,42184945991761,76.0,9,2025-01-24T06:18:49Z,2025-01-24T06:18:47Z,"<p><span class=""a-list-item"">Premium Eco-friendly Metal Planters: Carefully choosing super lightweight, sturdy metal, making such classy, durable, thick planters, no odor, hard to broken, makes the plant rotation process much easier and works great around kids or lively animals, great for decorate windowsill, desktop, shelf, bedroom, living room, kitchen, garden, office, etc.</span></p>",Default Title,Title,Default Title,35006603886673,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61xrP0-MXiL._SL1280.jpg?v=1737699501
7719888814161,Round Metal Planter,,2025-01-24T06:16:07Z,42184944386129,199.0,7,2025-01-24T06:16:08Z,2025-01-24T06:16:07Z,"<p><span class=""a-list-item"">Premium Eco-friendly Metal Planters NOTE: Color of the pot may slightly varies in the shade of gold. Carefully choosing super lightweight, sturdy metal, making such classy, durable, thick planters, no odor, hard to broken, makes the plant rotation process much easier and works great around kids or lively animals, great for decorate windowsill, desktop, shelf, bedroom, living room, kitchen, garden, office, etc.</span></p>",Default Title,Title,Default Title,35006598512721,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61873ZP_1BL._SL1280.jpg?v=1737699326
7719887634513,Mocha Self Watering Pot,,2025-01-24T06:11:22Z,42184938258513,26.0,12,2025-01-24T06:11:23Z,2025-01-24T06:11:22Z,"<p><span class=""a-list-item"">Self Watering Indoor Pots With Tray - No daily watering; no more worry that your plants will get dry when you are travelling. Ideal for lazy gardeners and travellers.</span></p>",Default Title,Title,Default Title,35006589435985,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61O23ZJIWyL._SL1500.jpg?v=1737699052
7719887339601,Pots for Home Planters,,2025-01-24T06:09:46Z,42184936521809,59.0,24,2025-01-24T06:09:47Z,2025-01-24T06:09:46Z,"<p><span class=""a-list-item"">𝐈𝐝𝐞𝐚𝐥 𝐒𝐢𝐳𝐞 𝐟𝐨𝐫 𝐕𝐞𝐫𝐬𝐚𝐭𝐢𝐥𝐞 𝐔𝐬𝐞: Each pot measures 7 x 6 inches, making it perfect for displaying various plants, including succulents, herbs, flowers, and small indoor trees.</span></p>",Default Title,Title,Default Title,35006583898193,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/717ntlmZpdL._SL1500_a532553b-cb17-4f07-b7f1-bb03d9a4dad6.jpg?v=1737698962
7719886880849,Round Flower Pots,,2025-01-24T06:08:09Z,42184934522961,39.0,9,2025-01-24T06:08:10Z,2025-01-24T06:08:09Z,"<p><span class=""a-list-item"">Minimalist Styled Plant Pots: The Flower Plant Pots are designed with matte finishing exterior in soft, round shapes, bringing out a modern minimalistic styled ceramic like visual representation, with brief stripes making the planters special, fits for any home/office dccor. And smooth glossy inner finish for easy cleaning. Great for replanting, and for flower plant lovers.</span></p>",Default Title,Title,Default Title,35006580064337,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81X0gih1QIL._AC_UL320.jpg?v=1737698838
7719886782545,Tower Pot,,2025-01-24T06:06:51Z,42184934064209,69.0,12,2025-01-24T06:06:52Z,2025-01-24T06:06:51Z,"<p><span class=""a-list-item"">Plastic Tower Flower pot 14"" Flower Pots for Garden</span></p>",Default Title,Title,Default Title,35006579310673,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51imSjuoVRL._AC_UL320.jpg?v=1737698772
7719886684241,Round Flower Pots,,2025-01-24T06:05:34Z,42184933834833,64.0,39,2025-01-24T06:05:36Z,2025-01-24T06:05:34Z,"<p><span class=""a-list-item"">Minimalist Styled Plant Pots: The Flower Plant Pots are designed with matte finishing exterior in soft, round shapes, bringing out a modern minimalistic styled ceramic like visual representation, with brief stripes making the planters special, fits for any home/office dccor. And smooth glossy inner finish for easy cleaning. Great for replanting, and for flower plant lovers.</span></p>",Default Title,Title,Default Title,35006579212369,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/717xPBp9F7L._SL1500.jpg?v=1737698730
7719691157585,Vishnu Kamal Plant,,2025-01-23T11:41:35Z,42183633272913,240.0,99,2025-01-23T11:41:37Z,2025-01-23T11:41:36Z,<p><span>Beautiful rosette-shaped foliage with green leaves tinged with purple.</span></p>,Default Title,Title,Default Title,35003571994705,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/vishnu-kamal-plant.jpg?v=1737632444
7719690895441,Snake Plant,,2025-01-23T11:36:57Z,42183629471825,290.0,99,2025-01-23T11:36:58Z,2025-01-23T11:36:57Z,<p><span>These are excellent plant due to its ability to survive in low light.</span></p>,Default Title,Title,Default Title,35003554463825,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51d1rgRVzUL.jpg?v=1737632076
7719689584721,Rubber plant,,2025-01-23T11:32:51Z,42183626457169,160.0,99,2025-01-23T11:32:52Z,2025-01-23T11:32:51Z,<p><span>Allow top inch of soil to dry before watering.</span></p>,Default Title,Title,Default Title,35003549548625,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/21SBFrVKuNL.jpg?v=1737631914
7719673888849,Bonsai plant,,2025-01-23T10:28:50Z,42183567802449,350.0,99,2025-01-23T10:28:52Z,2025-01-23T10:28:50Z,<p><span>Shape branches using bonsai wire during the dormant season.</span></p>,Default Title,Title,Default Title,35003485356113,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71xmeIRSsPL._SL1440.jpg?v=1737628059
7719665664081,Oyster Plant,,2025-01-23T09:51:19Z,42183513800785,450.0,99,2025-01-23T09:51:20Z,2025-01-23T09:51:19Z,"<p><span>This plant leaves adorned with a mix of colors, creating a captivating display of foliage.</span></p>",Default Title,Title,Default Title,35003356643409,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/tricolor-oyster-medium-800x1000.jpg?v=1737625753
7719664648273,3 layer Lucky Bamboo Plant,,2025-01-23T09:42:57Z,42183510786129,0.0,99,2025-01-23T09:42:58Z,2025-01-23T09:42:57Z,<p><span>The Lucky bamboo is an easy to grow plant which can thrive in soil or water.</span></p>,Default Title,Title,Default Title,35003313782865,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/3-layer-Lucky-Bamboo-Plant-3.jpg?v=1737625340
7719661797457,Areca Palm Plant,,2025-01-23T09:38:25Z,42183497678929,320.0,99,2025-01-23T09:38:26Z,2025-01-23T09:38:25Z,"<p><span class=""a-list-item"">This is a beautiful tropical plant that thrives in a bright location but does not need direct sunlight.</span></p>",Default Title,Title,Default Title,35003290910801,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/areca-palm_1.webp?v=1737625006
7719659962449,Money Plant,,2025-01-23T09:30:58Z,42183486767185,170.0,99,2025-01-23T09:30:59Z,2025-01-23T09:30:58Z,"<p><span>Money plants are known for their air-purifying qualities. They can help remove indoor air pollutants, making the air cleaner and healthier to breathe.</span></p>",Default Title,Title,Default Title,35003269185617,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/51QfGMemwBL.jpg?v=1737624629
7719658487889,Gandharaj Plant,,2025-01-23T09:28:25Z,42183480049745,300.0,90,2025-01-23T09:28:26Z,2025-01-23T09:28:25Z,"<p><span>Known for its intense, sweet fragrance that fills the surrounding area, often used in perfumery and aromatherapy.</span></p>",Default Title,Title,Default Title,35003246280785,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81-THDTeVeL._SL1500.jpg?v=1737624344
7719657046097,Lipstick Single Stem,,2025-01-23T09:24:06Z,42183468908625,250.0,99,2025-01-23T09:24:07Z,2025-01-23T09:24:06Z,"<p><span>These are a wide range of plants that can tolerate low light, medium light and bright light - grow them in just about any room of your home, or office.</span></p>",Default Title,Title,Default Title,35003240153169,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61hL1Vd5NvL.jpg?v=1737624130
7719656325201,Peace Lily Plant,,2025-01-23T09:20:55Z,42183464026193,200.0,99,2025-01-23T09:20:56Z,2025-01-23T09:20:55Z,<p><span>Spathiphyllum is a plant that everyone can enjoy. It's simple to care for and doesn't require much sunlight.</span></p>,Default Title,Title,Default Title,35003215183953,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/61ilfmCkY_L._SL1080.jpg?v=1737623751
7694320566353,Photo Frame for Home,,2024-11-21T07:45:17Z,42061567590481,67.0,99,2024-11-21T07:45:18Z,2024-11-21T07:45:17Z,"<p><span>High Quality Synthetic Wood, unbreakable Plexi Glass and Mdf Back</span></p>",Default Title,Title,Default Title,34649035735121,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71Q8gGmcREL._SL1500.jpg?v=1732175082
7694320140369,Golden Plated Photo Frame,,2024-11-21T07:43:38Z,42061565788241,98.0,99,2024-11-21T07:43:39Z,2024-11-21T07:43:38Z,<p><span>Best For Home Bed Room to Living Room Table Decor</span></p>,Default Title,Title,Default Title,34649022005329,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/71BuaztBgNL._SL1500.jpg?v=1732174999
7694319943761,Metal Photo Frame,,2024-11-21T07:42:07Z,42061565231185,57.0,84,2024-11-21T07:42:08Z,2024-11-21T07:42:07Z,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">DUAL-TONED METAL FRAME: This metal photo frame has a sleek dual-tone design and is made from powder-coated aluminum, ensuring it's both stylish and durable for long-lasting use.</span></li>
</ul>",Default Title,Title,Default Title,34649009193041,https://cdn.shopify.com/s/files/1/0098/4406/4337/files/81BhS6IRwbL._SL1500.jpg?v=1732174907
